BPS_ID#;KECAMATAN NAME;2010_male;2010_female;2010_total;2015_male;2015_female;2015_total;2015_adult;poverty_rupiah;poverty_people;poverty_percent;electricty_percent
5207031;Brang Ene;2580;2508;5088;2994;2951;5944;4108;408991;1332;22,41;89,68
5207040;Brang Rea;6404;6094;12498;7435;7130;14565;10066;408991;3782;25,97;97,64
5207020;Jereweh;4175;4195;8370;4836;4887;9723;6720;408991;1136;11,68;95,68
5207021;Maluk;6206;5723;11929;7112;6527;13639;9426;408991;723;5,3;100
5207051;Poto Tano;4727;4600;9327;5477;5340;10817;7476;408991;3813;35,25;94,73
5207010;Sekongkang;4162;4017;8179;4803;4622;9425;6514;408991;1377;14,61;82,62
5207050;Seteluk;7801;7623;15424;9055;8926;17980;12427;408991;3162;17,59;96,12
5207030;Taliwang;22219;21917;44136;25714;25431;51144;35347;408991;7174;14,03;99,91
5307020;Alor Barat Daya;10528;11002;21530;11025;11593;22618;14913;250327;7743;34,23;42,85
5307060;Alor Barat Laut;9048;9717;18765;9502;10212;19714;12999;250327;3974;20,16;80,78
5307030;Alor Selatan;4365;4521;8886;4570;4765;9335;6155;250327;3229;34,59;29,63
5307061;Alor Tengah Utara;5183;5736;10919;5442;6030;11472;7564;250327;2637;22,99;59,06
5307040;Alor Timur;3738;3767;7505;3893;3991;7885;5199;250327;2836;35,97;46,28
5307041;Alor Timur Laut;4309;4291;8600;4504;4531;9035;5957;250327;3038;33,62;39,21
5307051;Kabola;3583;3743;7326;3751;3945;7696;5075;250327;1362;17,7;70,98
5307063;Lembur;2076;2055;4131;2175;2165;4340;2862;250327;1609;37,07;60,73
5307021;Mataru;2745;2837;5582;2869;2994;5863;3866;250327;2643;45,08;37,3
5307010;Pantar;4323;4475;8798;4525;4718;9243;6094;250327;2459;26,6;71,67
5307011;Pantar Barat;3273;3456;6729;3436;3634;7070;4662;250327;1434;20,28;42,79
5307013;Pantar Barat Laut;2106;2170;4276;2205;2287;4493;2962;250327;1205;26,82;68
5307014;Pantar Tengah;4554;4759;9313;4769;5015;9784;6451;250327;3388;34,63;91,91
5307012;Pantar Timur;5151;5589;10740;5421;5863;11284;7440;250327;3399;30,12;63,42
5307062;Pulau Pura;2393;2652;5045;2514;2787;5300;3495;250327;1225;23,11;59,61
5307042;Pureman;1678;1793;3471;1769;1877;3646;2404;250327;1480;40,59;37,75
5307050;Teluk Mutiara;23966;24444;48410;24938;25917;50854;33532;250327;2169;4,27;90
5306060;ATAMBUA;;;;;;;;279442;2578;;94,78
5306061;Atambua Barat;11040;10564;21604;11905;11830;23734;14514;279442;988;4,16;97,98
5306062;Atambua Selatan;11574;10890;22464;11782;11164;22946;14033;279442;1440;6,28;96,44
5306051;Kakuluk Mesak;8850;8758;17608;2163;2309;4473;2735;279442;3581;80,06;58,1
5306060;Kota Atambua;13088;13308;26396;14476;14876;29352;17950;;;;
5306080;Lamaknen;5628;5955;11583;6648;7250;13897;8499;279442;2938;21,14;80,57
5306081;Lamaknen Selatan;3587;3725;7312;3965;3981;7947;4860;279442;2811;35,37;21,7
5306072;Lasiolat;3071;3095;6166;3431;3314;6745;4125;279442;1947;28,87;72,08
5306052;Nanaet Dubesi;1905;2101;4006;10002;9812;19814;12117;279442;1297;6,55;46,18
5306071;Raihat;6619;6700;13319;6794;6662;13457;8229;279442;3519;26,15;38,65
5306032;Raimanuk;7188;7223;14411;7957;8300;16257;9942;279442;4915;30,23;43,56
5306050;Tasifeto Barat;11336;11026;22362;11949;12220;24169;14780;279442;4324;17,89;70,15
5306070;Tasifeto Timur;10548;10384;20932;12152;11540;23692;14489;279442;4412;18,62;35,25
5311062;Detukeli;3313;3474;6787;3268;3543;6811;4685;291770;4019;59,01;30,84
5311070;Detusoko;6655;7665;14320;5576;6514;12090;8316;291770;2997;24,79;93,98
5311020;Ende;6909;8153;15062;7701;8195;15895;10934;291770;5544;34,88;80,08
5311030;Ende Selatan;12006;11863;23869;10431;10876;21307;14656;291770;998;4,68;100
5311032;Ende Tengah;13158;14784;27942;11601;14002;25602;17611;291770;120;0,47;100
5311031;Ende Timur;9652;10156;19808;15923;17681;33604;23115;291770;569;1,69;99,2
5311033;Ende Utara;8614;9486;18100;7733;8574;16307;11217;291770;1924;11,8;99,22
5311053;Kelimutu;3450;4154;7604;3095;3982;7076;4867;291770;2223;31,42;85,4
5311061;Kotabaru;6128;6478;12606;4753;5019;9772;6722;291770;7598;77,75;57,16
5311063;LEPEMBUSU KELISOKE;;;;2729;2965;5694;3917;291770;3981;69,92;77,17
5311052;Lio Timur;3361;3872;7233;3678;4134;7812;5373;291770;4038;51,69;60,05
5311012;Maukaro;3374;3593;6967;3463;3553;7016;4826;291770;2221;31,66;85,43
5311060;Maurole;5506;5890;11396;5522;5756;11278;7758;291770;3987;35,35;77,45
5311010;Nangapanda;9343;10489;19832;10103;10998;21101;14514;291770;4393;20,82;83,49
5311040;Ndona;5790;6602;12392;5763;6854;12617;8679;291770;1817;14,4;87,86
5311041;Ndona Timur;2381;2681;5062;2611;2875;5486;3774;291770;1890;34,45;42,86
5311054;Ndori;2259;2869;5128;2427;2714;5141;3536;291770;1293;25,15;100
5311011;Pulau Ende;3706;4048;7754;3478;3878;7355;5060;291770;2337;31,77;99,96
5311071;Wewaria;8059;8433;16492;7766;8368;16134;11098;291770;6606;40,94;77,69
5311051;Wolojita;2833;3367;6200;2538;3213;5751;3956;291770;720;12,52;99,71
5311050;Wolowaru;7328;8723;16051;7343;8148;15491;10656;291770;3953;25,52;95,31
5309074;Adonara;4525;5220;9745;4691;5439;10131;6746;226252;1004;9,91;79,48
5309060;Adonara Barat;5810;5933;11743;6930;7110;14038;9348;226252;2691;19,17;74,72
5309062;Adonara Tengah;5193;5493;10686;5447;5790;11237;7483;226252;2074;18,46;82,26
5309070;Adonara Timur;12382;13779;26161;13052;14595;27648;18411;226252;2527;9,14;96,91
5309032;Demon Pagong;2049;2234;4283;2089;2288;4376;2914;226252;450;10,28;94,89
5309071;Ile Boleng;6316;7632;13948;6734;8175;14911;9929;226252;792;5,31;99,38
5309031;Ile Mandiri;4513;4632;9145;4650;4796;9445;6289;226252;835;8,84;78,52
5309012;Ilebura;2970;3195;6165;2998;3240;6238;4154;226252;622;9,97;30,5
5309073;Klubagolit;4704;5506;10210;4788;5631;10420;6939;226252;901;8,65;97,07
5309030;Larantuka;18555;18793;37348;21030;21402;42428;28254;226252;69;0,16;99,56
5309021;Lewolema;3890;4061;7951;4003;4199;8202;5462;226252;895;10,91;99,69
5309040;Solor Barat;4298;5023;9321;4374;5135;9509;6332;226252;673;7,08;95,09
5309041;Solor Selatan;2126;2715;4841;2194;2816;5011;3337;226252;1026;20,47;89,35
5309050;Solor Timur;5995;6884;12879;6081;7018;13100;8723;226252;1390;10,61;93,27
5309020;Tanjung Bunga;5916;5964;11880;6250;6332;12580;8377;226252;3229;25,67;60,72
5309011;Titehena;5478;5667;11145;5679;5902;11579;7711;226252;592;5,11;77,72
5309072;Witihama;6464;7676;14140;6555;7822;14379;9575;226252;936;6,51;94,65
5309061;Wotanulumado;3819;4052;7871;3880;4137;8017;5339;226252;2254;28,12;90,95
5309010;Wulanggitang;6491;6652;13143;6598;6794;13391;8917;226252;1058;7,9;71,79
5371010;Alak;26412;24843;51255;31054;28807;59863;43672;455924;9912;16,56;99,41
5371040;Kelapa Lima;47199;44297;91496;38050;35367;73418;53562;455924;7721;10,52;97,54
5371041;KOTA LAMA;;;;17107;16920;34026;24824;455924;1796;5,28;100
5371031;KOTA RAJA;;;;26925;26737;53661;39148;455924;4236;7,89;99,64
5371020;Maulafa;33813;32035;65848;38255;36536;74792;54564;455924;8394;11,22;98,23
5371030;Oebobo;65202;62438;127640;48351;46207;94559;68985;455924;7672;8,11;99,95
5303142;Amabi Oefeto;3933;3814;7747;4353;4248;8602;5567;282496;1467;17,05;76,97
5303141;Amabi Oefeto Timur;6751;6308;13059;7040;6617;13657;8839;282496;5347;39,15;66,91
5303130;Amarasi;7777;7502;15279;8248;8004;16252;10517;282496;1669;10,27;87,99
5303131;Amarasi Barat;7370;7005;14375;7659;7324;14983;9696;282496;1974;13,17;77,61
5303132;Amarasi Selatan;5262;5014;10276;5544;5315;10859;7028;282496;1421;13,09;93,31
5303133;Amarasi Timur;3702;3352;7054;4008;3650;7658;4956;282496;1873;24,46;78,12
5303181;Amfoang Barat Daya;2120;2143;4263;2258;2296;4554;2947;282496;2537;55,71;76
5303191;Amfoang Barat Laut;4486;4276;8762;4654;4463;9117;5900;282496;6417;70,38;55,34
5303180;Amfoang Selatan;4338;4290;8628;4544;4520;9064;5866;282496;4990;55,05;45,96
5303182;Amfoang Tengah;2697;2700;5397;2876;2897;5773;3736;282496;3844;66,59;30,69
5303192;Amfoang Timur;3596;3505;7101;4153;4071;8224;5322;282496;5399;65,65;52,65
5303190;Amfoang Utara;3601;3403;7004;3741;3557;7298;4723;282496;4198;57,52;48,18
5303160;Fatuleu;11827;11180;23007;13116;12473;25589;16560;282496;6548;25,59;69,6
5303162;Fatuleu Barat;4247;4152;8399;4613;4538;9151;5922;282496;5787;63,24;19,99
5303161;Fatuleu Tengah;2401;2484;4885;2662;2770;5432;3515;282496;2526;46,5;43,58
5303110;Kupang Barat;8044;7373;15417;9113;8402;17516;11336;282496;697;3,98;92,46
5303120;Kupang Tengah;17501;16304;33805;22952;21510;44463;28774;282496;2405;5,41;91,13
5303140;Kupang Timur;20898;19627;40525;27480;25963;53444;34586;282496;4861;9,1;83,64
5303111;Nekamese;4574;4436;9010;4796;4679;9474;6131;282496;647;6,83;70,59
5303100;Semau;3453;3235;6688;3657;3446;7103;4597;282496;926;13,04;80,68
5303101;Semau Selatan;2431;2300;4731;2629;2504;5134;3322;282496;440;8,57;77,33
5303150;Sulamu;7409;6871;14280;7967;7433;15400;9966;282496;3513;22,81;81,59
5303121;Taebenu;7257;7337;14594;8607;8755;17362;11236;282496;1959;11,28;87,03
5303170;Takari;10395;9867;20262;10949;10455;21404;13852;282496;9536;44,55;15,49
5308020;Atadei;3402;4135;7537;3386;4167;7553;4986;288970;2204;29,18;63,45
5308070;Buyasari;8764;10115;18879;8986;10500;19485;12861;288970;7793;39,99;56,21
5308030;Ile Ape;5169;6330;11499;5417;6718;12134;8009;288970;2898;23,88;81,58
5308031;Ile Ape Timur;2236;2863;5099;2225;2884;5109;3372;288970;1629;31,88;79,14
5308040;Lebatukan;3946;4604;8550;4072;4880;8951;5909;288970;3483;38,91;63,51
5308010;Nagawutung;4067;4668;8735;4325;5025;9350;6171;288970;3839;41,06;68,78
5308050;Nubatukan;16535;16701;33236;22443;22954;45396;29964;288970;4414;9,72;97,32
5308060;Omesuri;7435;8484;15919;7200;8318;15518;10243;288970;6455;41,6;77,59
5308011;Wulandoni;3796;4579;8375;3820;4666;8486;5602;288970;3214;37,87;71,34
5306022;Botin Leobele;2100;2383;4483;2397;2622;5018;3255;279799;1188;23,67;16,48
5306023;Io Kufeu;3503;3860;7363;3820;4241;8059;5227;279799;3655;45,35;28,53
5306040;Kobalima;8222;8593;16815;8633;9125;17759;11519;279799;1575;8,87;68,99
5306041;Kobalima Timur;2936;3074;6010;3209;3466;6675;4329;279799;1833;27,46;16,79
5306031;Laenmanen;5449;5419;10868;5745;5887;11634;7546;279799;3471;29,83;29,79
5306010;Malaka Barat;9384;10408;19792;9891;11058;20944;13585;279799;4166;19,89;76,1
5306020;Malaka Tengah;16475;17559;34034;18934;20062;38997;25295;279799;3566;9,14;62,54
5306030;Malaka Timur;4520;4622;9142;4707;4943;9651;6260;279799;2127;22,04;33,55
5306011;Rinhat;6605;6803;13408;7446;7860;15307;9928;279799;3347;21,87;30,86
5306021;Sasita Mean;3889;4057;7946;4243;4433;8677;5628;279799;2534;29,2;25,45
5306013;Weliman;8261;8933;17194;8880;9711;18588;12057;279799;3009;16,19;55,58
5306012;Wewiku;8360;8719;17079;9227;9586;18816;12205;279799;1808;9,61;46,52
5313130;Cibal;18408;19392;37800;12527;13367;25894;16118;264012;7305;28,21;52,3
5313131;CIBAL BARAT;;;;7156;7589;14745;9178;264012;6187;41,96;72,1
5313110;Langkerembong;32454;33910;66364;32820;34768;67587;42070;264012;623;0,92;99,32
5313122;Lelak;5354;5466;10820;6315;6462;12777;7953;264012;2519;19,72;65,47
5313123;Rahongutara;10101;10558;20659;11505;12138;23643;14717;264012;11369;48,09;50,71
5313140;Reok;15977;15720;31697;9870;9962;19832;12344;264012;4780;24,1;73,31
5313141;REOK BARAT;;;;6982;7153;14135;8798;264012;6434;45,52;33,81
